"periode_data","tahun","periode","waktu_sampling","nama_lokasi","kecamatan","lintang_selatan","bujur_timur","parameter","satuan","baku_mutu","nilai"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","Total Coliform","CFU 100 ml","50","27000"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","E. Coli","CFU 100 ml","50","27000"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","pH","-","6,5-8,5","7,28"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","TDS ppm","mg L","1000","892"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","Turbidity NTU","NTU","25","0,33"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","Nilai IP","-","-","10,43850365"
"2022","2022","1","Maret - April 2022","Kalibaru","Cilincing","-6,352777778","108,175","Kategori","-","-","cemar berat"
"2022","2022","1","Maret - April 2022","Marunda","Cilincing","-6,122472222","106,9596111","Warna","TCU","50","46"
"2022","2022","1","Maret - April 2022","Marunda","Cilincing","-6,122472222","106,9596111","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Marunda","Cilincing","-6,122472222","106,9596111","Fluorida F-","mg L","1,5","0,35"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,04"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Raksa Hg","mg L","0,001","0,0001"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Seng Zn","mg L","15","0,082"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Sulfat SO42-","mg L","400","70,5"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Total Coliform","CFU 100 ml","50","200"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","E. Coli","CFU 100 ml","50","200"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","pH","-","6,5-8,5","7,83"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","TDS ppm","mg L","1000","606"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Turbidity NTU","NTU","25","0,08"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Nilai IP","-","-","2,874554044"
"2022","2022","1","Maret - April 2022","Pegangsaan Dua","Kepala Gading","-6,175472222","106,9086111","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Warna","TCU","50","12"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Besi Fe","mg L","1","0,33"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Fluorida F-","mg L","1,5","16"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Kesadahan CaCO3","mg L","500","123,93"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Mangan Mn","mg L","0,5","0,31"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Nitrat sebagai N","mg L","10","0,8"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Nitrit NO2-N","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Seng Zn","mg L","15","0,052"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Sulfat SO42-","mg L","400","8,17"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Timbal Pb","mg L","0,05","0,05"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","pH","-","6,5-8,5","7,21"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","TDS ppm","mg L","1000","360"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Nilai IP","-","-","4,358728141"
"2022","2022","1","Maret - April 2022","Cengkareng Barat","Cengkareng","-6,149552778","106,7221306","Kategori","-","-","cemar ringan"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Warna","TCU","50","11"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Besi Fe","mg L","1","0,18"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Fluorida F-","mg L","1,5","0,36"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Kesadahan CaCO3","mg L","500","210,68"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Mangan Mn","mg L","0,5","0,16"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Nitrat sebagai N","mg L","10","0,59"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Nitrit NO2-N","mg L","1","0,01"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,04"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Seng Zn","mg L","15","0,025"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Sulfat SO42-","mg L","400","105,78"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Total Coliform","CFU 100 ml","50","900"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","E. Coli","CFU 100 ml","50","900"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","pH","-","6,5-8,5","7,52"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","TDS ppm","mg L","1000","1620"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Turbidity NTU","NTU","25","4,4"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Nilai IP","-","-","5,197582806"
"2022","2022","1","Maret - April 2022","Cengkareng Timur","Cengkareng","-6,147975","106,733175","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Warna","TCU","50","17"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Fluorida F-","mg L","1,5","1,11"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Kesadahan CaCO3","mg L","500","570,26"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Mangan Mn","mg L","0,5","2,57"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Nitrat sebagai N","mg L","10","0,08"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Nitrit NO2-N","mg L","1","0,09"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Seng Zn","mg L","15","0,048"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Sulfat SO42-","mg L","400","121,79"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Seng Zn","mg L","15","0,262"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Sulfat SO42-","mg L","400","45,89"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Organik KMNO4","mg L","10","2,03"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Total Coliform","CFU 100 ml","50","1300"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","E. Coli","CFU 100 ml","50","1300"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","pH","-","6,5-8,5","7,17"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","TDS ppm","mg L","1000","485"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Nilai IP","-","-","5,755417924"
"2022","2022","1","Maret - April 2022","Tanjung Duren Selatan","Grogol Petamburan","-6,181111111","106,7875","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Warna","TCU","50","32"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Besi Fe","mg L","1","0,24"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Fluorida F-","mg L","1,5","0,51"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Kesadahan CaCO3","mg L","500","75,28"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Mangan Mn","mg L","0,5","0,04"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Nitrat sebagai N","mg L","10","1,22"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Nitrit NO2-N","mg L","1","0,84"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Surfaktan anionik Senyawa Aktif Biru Metilen","mg L","0,05","0,13"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Raksa Hg","mg L","0,001","0,00005"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Kadmium Cd","mg L","0,005","0,003"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Krom Heksavalen Cr-VI","mg L","0,05","0,003"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Seng Zn","mg L","15","0,025"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Sulfat SO42-","mg L","400","68,3"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Timbal Pb","mg L","0,05","0,03"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Organik KMNO4","mg L","10","12,58"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Total Coliform","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","E. Coli","CFU 100 ml","50","0"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","pH","-","6,5-8,5","7,82"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","TDS ppm","mg L","1000","1328"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Turbidity NTU","NTU","25","2,47"
"2022","2022","1","Maret - April 2022","Tanjung Duren Utara","Grogol Petamburan","-6,171666667","106,7841667","Nilai IP","-","-","2,205741364"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Organik KMNO4","mg L","10","10"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Total Coliform","CFU 100 ml","50","1600"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","E. Coli","CFU 100 ml","50","1600"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","pH","-","6,5-8,5","7,16"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","TDS ppm","mg L","1000","380"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Turbidity NTU","NTU","25","0"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Nilai IP","-","-","6,109568946"
"2022","2022","1","Maret - April 2022","Duri Kosambi","Cengkareng","-6,170277778","106,7224639","Kategori","-","-","cemar sedang"
"2022","2022","1","Maret - April 2022","Kapuk","Cengkareng","-6,131122222","106,7461222","Warna","TCU","50","27"
"2022","2022","1","Maret - April 2022","Kapuk","Cengkareng","-6,131122222","106,7461222","Besi Fe","mg L","1","0,03"
"2022","2022","1","Maret - April 2022","Kapuk","Cengkareng","-6,131122222","106,7461222","Fluorida F-","mg L","1,5","0,54"
"2022","2022","1","Maret - April 2022","Kapuk","Cengkareng","-6,131122222","106,7461222","Kesadahan CaCO3","mg L","500","472,87"
"2022","2022","1","Maret - April 2022","Kapuk","Cengkareng","-6,131122222","106,7461222","Mangan Mn","mg L","0,5","1,31"
